review_Id,user_name,content,score
7f447818-8a16-4106-a2de-9ab1d8a5e9b6,Syahril Sidik,Mantab,1
8c324ab0-5576-484c-83e6-92042592bf6d,Macdow Saragi,"Nomor saya kena spam , Jadi saya kasih bintang 6. Bagus gak pantun gua?",5
81bc3272-100b-4dff-b0a0-462cb4f2ad3d,Ramon Siregar,"baperan bangt wa tiba tiba kena blokir, banyak bangt eror nya",1
fca11bbc-4650-434f-aaaf-98886eb1f7d3,Agus Hendra979,bisakah musik yg kita putar di yt tersambung ke status wa,5
00a9f4f7-e60c-441f-9ede-97f7c313d714,Kenzia Amiraz,knp chat saya harus melewati pemulihan dan semua chat saya hilang? tolong perbaikilah saya sudah sering mendapatkan masalah ini.,1
b8fb9805-036c-4b12-9f21-1ab277ead9a8,Rokhani Mba,bugus,5
e056d346-7153-42c3-995d-c2fb600d57cc,Rama Harisyahdam,"Kenapa video call jadi sulit ya? terkadang seperti menghubungkan ulang walaupun tidak ada masalah pada signal, atau tidak bisa melihat video maupun tidak terdengar suara meskipun waktunya berjalan???",2
6c1e5bdb-faa7-4273-ba3b-72d1ada9e0db,Raisha Carla,yezz,5
9ab3a252-9e25-4744-91e3-2cb0e1dfd319,Moh Aldi A,"wa adalah asisten yang bagus, disuruh cuci piring dia langsung cuci apalagi kalau di suruh lawan godzila beuhh langsung kalah tuh godzilanya",5
e7441354-17c5-4c2c-8f3b-5eb2c60fad76,Ayuni Yuni,Pliss kenapa setiap ada orang yang nelpon notifikasinya selalu tidak nampak di layar kadang bikin kesel karna setiap panggilan kadang tidak terangkat,2
8f59e0ef-cabd-4842-a28e-f22f54dda087,Ambar Wati,setiap telponan pasti ada tut tut ga kesambungg pdhl sinyal lancar dan lg tlponan sm SWAMII..pls wa skrg jg lemot bgt njs PERBAIKIN LAH,1
5f021a2e-0ec6-4e34-be05-b4d0f4503f03,Alwi Lallo Matarru,sekarang aplikasi whatsapp sediki-sedikit akun terblokir dengan alasan tidak jelas. mohon untuk tidak langsung memblokir sebelum mengkonfirmasi ke pemilik akun.,1
b12fe979-00d2-4708-aa36-23418d802d31,Rey Gnzz,ok,5
4ea286fc-e0d3-475c-a6e9-258e3eccd808,Jonny,"fitur HD adalah fitur paling tidak berguna yang ada di aplikasi ini, screenshot saya HD jelas banget pas mau kirim ke teman malah dibuat jelek kualitasnya bahkan HD tidak bisa karena resolusi bukan HD padahal jernih. begitu juga video diatur HD dengan kualitas bagus malah dibuat jelek oleh aplikasi bintang dua deh karena sisanya bagus",2
3cdace95-f318-464e-9a66-44f4c6b55669,Rangga Roges,Aku sangat baik lah menggunakan watshapp,5
c3b7130c-760d-4aba-a87c-539b34717141,Fadilla Dilla,berokumikasi lebih mudah,5
107a9e77-054c-463b-8cd4-3651e53be6d6,M Jabbar Jabbar,mantaa,5
c7f16c43-9447-4537-a5ab-17ad198c0cea,NIA PRAMUDANI,"wa sekarang kenapa jadi gini ya, media foto dokumen audio tiba2 hilang semua, padahal dulu gk tolong diperbaiki.",2
79de6bae-942b-4425-a325-1317eb83f26a,Ryan Hermawan,Sangat bagus,5
1e85b9de-61f9-4d26-b1f6-a7afcba4a750,X,"tolong, tolong banget, itu semisal kita up sesuatu di saluran wa kita biasanya jadi ngebug gitu, kayak video foto tidak ada dipenyimpanan internal anda, silahkan kirim foto video lain dan juga foto video tidak valid tolonh banget management WhatsApp,ini ganggu banget, dan ga bisa di hapus, jadi tolong segera dibenerin bugnya",4
927d394b-844b-4139-a00b-536007be077b,Hury 86,kalo bikin status kok jadi burem ya burik padahal di galeri bagus giliran bikin status ga jelas jadinya padahal udah hd aneh,1
97877746-c705-4ec2-a585-b2c7b3cbd5d0,Wartaone Citra,ok,5
2091b0c2-75a7-4479-ac24-c3ad0920ba18,adelia dian megareta,wa ke bened dengan alasan spam padahal mah kaga pernah spam makin gaa jelas aja nih aplikasi tolong dong mana ada kerjaan di situ udh gitu gw ganti hp wa gw gak bisa masuk dengan tulisan watsapp tidak resmi padahal gw udah download di play store dan website resmi WhatsApp,1
b0bf5f6b-ad42-4dfc-ac83-e3ccc5b032eb,Teja Nata,story wa gak bisa hd post video jdi burik,3
d80e5d8e-5ad6-45ff-b19b-5090c3a53f47,orang pagabut,woi gw kena spam sama g resmi mlu dh,1
1224c798-c9ec-4037-b12a-23d45d787111,satriagerbang emas,nice and good,5
363aa1cf-870f-4b12-a25c-c313151cb000,desmiwita,ini mah GK usah di raguin EMG penting bgt kalo GK ada wa GK bisa apa apa,5
a50612b4-06b5-449e-a2d2-01166534cc6b,Iqbal Herruw,banyak bug,1
81371334-e7b4-4d5c-b721-bb8cfedbdb49,Anang Saputra888,"kenapa WhatsApp saya kalo cht nomor baru lngsung ke blokir, padahal cht sopan cht nanya kerjaan ke loker malah ke blokir, niat ga buat aplikasi ini",1
3990d500-665f-4ac7-9ede-0e741664002b,NIKITHA QUEEN,keren,5
8a3196c8-4028-4432-b4b8-336b464d7b8b,Budi Haryanto,Ok,5
3b08cbf8-9f24-49b5-86a2-a94dc3460a07,Asman Asman,kenapa whashap dalam mode aman dan tidak bisa di oprasikan,5
9c5ff873-7dde-43c2-ba67-a81e9a706e52,Maya Zova,aplikasi terbaik untuk komunikasi dan kirim foto video,5
7e34eb9f-982a-462a-a573-560449f51673,Aril Ganz,sangat bagus sampai saya hancur melihat postingan dia dengan orang lain berdua,3
7469a209-1675-44d9-98eb-86ddbf4adc95,Oky Mardianto,bagus,5
5395462b-f5d3-4854-97b0-a27e542568cb,Iyan Sopian,sangat bagus dan sangat membantu,5
2bd4c9ab-8201-4444-8089-9ea4e72cac22,Handri Wibowo,WhatsApp bantu saya kenapa saya tidak bisa masuk ke akun WhatsApp pribadi saya mohon penjelasannya,3
3140b9e1-a1a0-48ac-8daf-bf25005adf36,Procot Citi,ko ga ad efek nya,3
048f47d1-f89d-498f-bc25-875dafbbc4e8,Dede Komarudin,kenapa selalu harus verifikasi susah masuk,5
4c84ab21-6bed-4314-ba6c-777c7e38bab0,mojang cibugel,aplikasi ya bagus,5
eaa8184c-3c18-4585-8223-4fd46debb650,Ahmad Hasan al bana,sangat bagus dan membantu,5
fa589c09-8a58-4ca2-a117-db9d5c8a3ace,JUSRIADI Asok,keeen,5
8b52dc30-ee0a-4dda-ae52-935e5bba6d23,Malik Asytar,"wa ada bug, ga bisa apus stiker yang ada di saluran, dan video sekali lihat ga bisa di buka",2
9a5db194-e726-4de6-a231-7dbeef7461dd,Tiara 011,akun gue ke blok,1
a638684b-2188-4654-88b5-23f9ca5d987c,Arumi Zayna,Gagal login...,1
fe6b93e3-4b72-4736-9ee3-a08219f76929,ade susanto059,"makin gajelas,, jaringan ada buat yt tiktok dll lancar masa buat tlpn gagal terus mana tulisan di hp yang tlpn telpon di tolak lagi coba benahin lagi",1
ce574737-05ab-46da-81d8-f6d06eed009d,Chandra Wijaya,pengen chatan sama MSBREEW gimn,5
b4320c59-2d1c-4e2c-9349-a53dda716af8,Rafa Ananda,maaf ini kenapa ya kok saya setiap bikin story wa kok ngeblur padahal dulu enggak ini kenapa tolonggggg diperbaiki,3
36c9761e-924d-4ce2-a3ea-22c506020c0e,Rahmat Alamsyah,Good,5
2d6327f9-7d14-4474-872c-7aac40e5d1e4,Ardi,notbad,4
69a0d617-369f-4c96-8043-e648d195e4be,Ahmad Julianto,mantap,5
335068fa-c04e-4cbe-aa07-33b22d9c7a52,kenzy alghafirza,sangat baik untuk komunikasi secara online,5
7dfa6ec8-f7d2-4b92-9d9e-e947940b6859,Wanozi Wanozi,good,5
19c7a172-f1f7-4ab6-9828-44ef29631d98,Haris Irawan,"sudah 2x kena spam gak tau penyebab nya apa, di pulihkan gak bisa",1
52da24c1-61dd-4bf2-9a2d-21929c03fd61,Mohamad Fajar,"wa kambing, di update berjam-jam ngak bisa, buang waktu",2
551a4137-8999-4d59-9f7e-8d09b98d6c6f,Oktavia Putri Arista,bikin sttus wa pake HD malah tetapa pecah,1
7f5b38b3-329f-4c3d-91d5-dd0ee465a757,Aen Putra,aplikasiny bagusss bgtz...menjaga keamanan pribadi semua akun,5
23e8318e-59b6-4389-b8fe-dfa98c29fc24,05_ Akhmad Miftakhul Anwarrudin,Good,5
fe32beec-3253-4c18-9c3c-81d94c0ed8dc,Nak Rantau (anak rantau),ngirim audio lama padahal jaringan kenceng tolong bug nya diperbaiki,1
3214f023-cad1-4874-b570-fa5da81ab6a8,Muh idrus Munawir,"kok whatsapp sekarang malah ada iklan nya, dan ngirim foto ataupun video, baik menerima, itu loading nya lama sekali",2
6a72d642-2656-4c84-91ff-696949c8cdc8,Hanchaw Jr,bagus,5
fb032536-3d88-4044-9e96-71180af1158c,Deny Risbar,ko s,5
8065fdd6-482b-4077-9202-125c49bc277a,dhimas angga,semenjak di update sulit sekali kirim foto video,1
011506b8-c534-4b0b-b463-caf7f9d065cd,Melodi Kita,WhatsApp saya bermasalah saya tidak bisa nelpon lewat WhatsApp,1
99c8b104-09b5-4de2-9ea4-809f5a7c295e,Ari Firmansyah,ok,2
32e87e26-2ba4-4745-b5c5-39bb9a792059,Oppo Annane,Bagus,5
44b16715-0cb2-48a7-a804-d0f602cfec36,Zidhan Fatureqi,main non aktifin akun padahal tidak ada aktivitas yang melanggar,1
8901fb08-0496-4753-be84-02071356a034,DG wars,"oii min mo tanya nih, kalau lagi telpon orang di itung off WA yak?????",5
60db1818-7c90-4527-b137-54b02a0968f7,Muhammad Haris Apriliady,NGE BUG TRUS AJG TIAP NELPON,1
b25f6174-0220-4e4e-b76e-78e1247e4198,Sigit Supriyanto,suruh download wa resmi tapi sama saja nomer saya tidak bisa daftar WA,2
b94cad87-9d46-4317-818b-1016b5259e8f,Widi Rania,belakangan ini suka blokir blokir akun kecewa banget padahal udah ngikutin ketentuan layanan,2
71afe221-deb3-4fda-8442-e898de4ce0a4,NAZI JERMAN,Makin hari makin gak jelas ni aplikasi,1
d1b759bf-2336-4e11-a59a-dd3488c27c2d,Esse Change,sangat bagus,5
abb4acde-71f8-40ec-a100-d0a0caf8083b,WA wan,sangat bagus,5
9c0b166c-06dd-4616-b523-a6d03d2ff265,Khoiri,BA GU S,5
61d0beb7-bad9-4f01-8c77-0f1a7de2d28c,Joko Santoso,nyaman untuk komunikasi,5
a011c415-4698-4a60-8701-1595ba9d0ec1,lyzz,"sudah bagus, tp tolong jangan kecebol dong web nya nanti ke spam sedikit langsung ke kenon kaya wa saya ga terdaftar, saya udah beli 2 nomor ttp sama saja, tolong di perbaiki ya",2
b4643276-6c4c-4ba8-9f7b-90ce8387cc60,Redmi Sembilan,kenapa di instal bisa. tapi ga bisa di gunakan.,1
ca11672e-fc77-4906-a543-e93e15375a91,Yesi Andriyani,Bagus keren,5
9e072517-3432-4298-a4cc-7c2313b5b026,Keni Martin,"saya hanya mengirim pesan kepada nomor admin dari suatu instansi atas suatu kepentingan yang tidak ada suatu pelanggaran dalam isi chat tersebut, tetapi setelah saya mengirim pesan tiba tiba nomor saya di blokir dengan alasan spam yang sudah jelas saya baru mendaftarkan nomor tersebut ke aplikasi, isi chat juga hanya beberapa dan ada 3 grup, ini suatu tindakan diskriminasi terhadap konsumen dari perusahaan, saya merasakan ketidaknyamanan karena aktivitas saya bergantung pada aplikasi tersebut",1
347351cc-04ac-45a1-b274-ec6240751aaf,dikout Ahmad,gara kauu akuu ga jdi dpt pap ajig WhatsApp rusak kmtl,1
65943856-1da3-4da3-a2b5-e1846791bda9,Saklun Saklun,yezz,5
3cee3bb0-d459-4269-9879-33aa6ad54993,Erma Wati,Bagus sekali,5
0ff521b5-5a4b-4313-afaa-bbfd4450701d,Rohiman Rohiman,lagi lagi kena spam padahal selalu taat tlolong gong di prbaiki,1
bb9a2673-32df-4528-83d1-b1aa7d29e7aa,Arief Fandillah,oke,5
cb41fe3e-2a55-43aa-a68b-52c6c358d1ea,Dewi Yogi,nada dering dan pesan low respon,1
58b2a8a3-35ea-4c89-8deb-9985e190bbff,Sarmaida Tamba,sangat bagus juga,2
a80e4f46-65b4-48d7-8ce0-5b02897ccb2d,Tte Ebiii,aplikasi yang keren,5
9812a826-5ce0-4749-8f8b-3b1e2e28b3d0,Iwan Gadang,Kenapa q tidak bisa masuk wa,5
60182c4e-d93f-4326-939b-346a2f721334,Sri Rahma,kenapa ini WhatsApp messenger harus resmi padahal udah resmii,5
489b7ffb-390b-4b1f-8724-320d56a1c8db,Marsyha Cikita rani,bagus,5
b69b4cd0-73bb-45d4-8d4e-46cd72268f4c,Dafa Alim,"kenapa nomer wa saya tiba tiba di blokir,,trus juga whatsapp nya ngga bisa di gunakan kata nya harus menggunahan whatsapp versi resmi nya,nah saya udh ngikutin printah nya suruh donload wa versi resmi nya setelah donload wa versi resmi nya saya coba masukin nomer nya lg eh malah tetep sama juga",1
2ac62819-e6ca-41e8-97a5-a21a3f69fff3,Kiki Indra Mukti,buka wa link ngga bisa gimana ini,1
bffdd920-44cf-4200-9593-41d240d59a55,Ruding Taufan,kenapa fitur ganti akun tiba2 hilang? sebelumnya saya memiliki 2 akun di whatsapp tapi kenapa saat saya ingin login ke akun satunya fiturnya untuk ganti akun malah hilang? ini gimana saya mau masuk ke akun saya yang satunya?,1
6ba1f9a0-fa72-485f-adc2-86224d88ad1d,Noverdian thahir,"nggk bisa masuk, padahal nggk ada nge spam",1
ae75a871-5d64-45bb-95ea-dde71ceaf944,Dedy Kusdra,"terlalu banyak chatingan spam dari orang tidak dikenal, diblokir masih saja muncul setiap hari",1
a108aa78-0f01-4a0b-95ed-a2ca925bc60f,Lutffi Rumonin,oke bgus si cuman agak keuluhan,5
d1b0224b-bcbf-424f-bef8-a6b687082bea,purbayan purboyo54,,5
32285d80-9e47-40d4-8168-783b7086aa62,HABNI PILIANG,,5
4c931580-2eae-49b1-910f-b975acb3ebb6,Nanda Citra,Kemana fitur Ganti akun? ini saya mau pindah ke akun satunya tapi kok tiba hilang? Pliss ini gimana caranya saya bisa login ke akun sebelumnya,1
f04a3895-8d42-47ae-8751-2f16907162fe,Yanto Wahono,makin aneh ini WhatsApp gx bisa masuk trs ke akun awal bikin pusing selalu bilang akun spam padahal d pake bisnis bukan d pake aneh,1
ebce09bb-7c25-4524-be26-f01f1d20c764,072_Budi Santoso,mohon di perbaiki upload status WA karena terlalu blur sedangkan video asli sebelum di up memiliki grafik Full HD ini jadi permasalahan dimana kami harus mengirim ke grub terlebih dahulu lalu mengubahnya dalam bentuk HD sebelum bisa di up ke status WA.,4
50f9109c-d201-4bbf-a6a6-f2cac0a116bf,Vanz Hz,kadang wa ngeselin klo lgi vc gk bisa keluar terus klo ada orng yang kirim foto pasti loading knp sih whasthaap terus juga kan kontak aku ada 409 terus ada orng sv aku eh tpi malah gk nambah kontak nya gimana nih whasthaap terus juga aku klo kirim fot loading terus,1
ab3d069e-71cb-459c-b758-df722f42052f,ipul rmn,upload status yang tadinya hd jadi buriq udah ketinggalan banget sama platfrom medsos lainnya,1
b9c503b3-0248-4f69-9c97-ae8cfa78080e,Shelma Jasmeen,wa saya kok di banned ga bisa login lagi yah,1
8a419890-16ca-449a-92ad-925b17987d02,Rangga Rizki,tolong lah knpa setiap lagi cht tuh tiba ke blokir Wanya nunggu berjam baru bisa ntar keblokir lagi tolong perbaiki,1
c64aa1d5-115a-4447-be94-7b5c4d9cf155,Regina Embun Nugraeni,terkadang fitur tidak dapat di gunakan,4
bbe09bd4-c62c-4137-b555-8e371dac7581,Antok Ardiansyah,Tingkatkan,5
7c9637cd-8bb3-4313-9247-876c5594c715,berry,"ini tolong WhatsApp saya kenapa ini,nomer yang ada di kontak hilang semua",2
d5addff0-f679-47cd-8c01-ca2c340cc5be,Satria User,sangat bagus,5
32d124e4-4b62-4b8a-9980-eaf9ef9fdd05,Alan,"udah bagus sih tapi tolong lah saluran judi di whatsapp sangat meresahkan kan yang tadi nya saluran normal normal malah jadi saluran buat judi, sudah coba laporkan tapi kok gak hilang hilang",4
75867bb1-e26c-4945-8820-d5db9ce3fac8,Realme C2,malas orang spam,1
49cbbeb1-5c2d-4ebd-bb25-1102cc699b9b,Emmo emmo,mantap,5
e5ccb38e-2122-47a3-8de7-ee81aec52626,Bendul Bendul,sangat baik dan memuaskan,5
d0d327c6-ebee-4161-9fce-84bbb77b2dd9,Leon,semoga bermanfaat dan aman untuk bisa mendapatkan hasil maksimal,4
6485e467-ef6e-4c8a-b37e-3dfe9a2f55a5,Suherman Herman,kurang baik,1
c22c7ae0-77c8-4e3c-8a5b-0c00be4b9d5b,Eka Bandul,jos pokok e,5
830f8150-bbb6-4832-889f-546dcbbdc939,Clara Sonia,error susah di buka,1
4082aaf6-46aa-48ce-a411-c5c1f61ba9c6,Jaya Wiranto,Bagus banget kalau dulu harus pakai poss sekarang tinggal cet aja,5
ca99fc77-4981-4796-bebd-683b2aeab8f3,Yu Rall,,1
21636a07-4d97-4873-94f2-1f78f65e7082,Muhajir Muhajir,aktifkan wa,5
75b85efc-8468-46a7-8392-bd5a6190bc4b,SINTONGHUTAPEA HUTAPEA,kenapa diblokir waku,5
6a1a4e15-2469-405d-94e5-0f1f88341a3a,Ratna Situmorang,oke god,4
78c33278-1755-4973-aa07-63f0f2b78362,Indah Juli,Sangat mudah untuk berkomunikasi,5
f56e4fe8-1de0-4933-8cfb-0c01a8315e4e,Frida Tel,sangat membantu,5
f3a849d2-1439-49b9-aef9-ad7ac6443590,Pengguna Google,"setelah d apdate buat kirim wideo ,gambar dll slalu gk bisa sih",1
256516d8-2fb8-4063-bb56-311ca77a914b,Rendi Ahmad paisal,tolong dong ilangin fitur sekali liat soalnya klo ngrim pap gda di galeri gbisa diliat lgi,5
56407d41-55b9-437a-8771-a8a8c4d65803,Putri Infinix,baguss,5
c63510fb-8910-4c10-9046-973b4c791daa,Salamah Amah,sangat baik semoga kedepannya tambah baik lagi,5
a1d2e8db-9864-4829-8c72-c2f911c99824,Wans Ridiawan,Bagus,4
dac0104c-8a38-456d-a808-b05ade2c6205,Arya Canek,wa kenaa ini ga bisa di buka,1
b8c5d181-359c-4a64-801b-83934cefa7b0,Pengguna Google,Mantap,5
fa84aa5e-2313-45a7-b966-c53831c74c4d,Nabila Aulia,suka ke spam,1
de8d538c-a45f-4d94-b3c7-2ed4aa49e651,Yanti Avrilya,ok,5
a6bb053f-c5ba-4d20-ae08-0b58ec5832d9,A'a Saleh,bagus,5
82c70a4d-6918-420a-b087-0092d1bc75e5,Adah Saadah,sangat baik,5
87bd224d-f18d-4470-975d-fc8ebfb609eb,Azwa,"ini sistem nya kenapa sih? cuma chat temen doang loh TEMENNN TEMEN SEKELAS, perkara dia belum ngesave saya trs seenaknya aja di blokir, itu sistem ga bisa bedain manaa penipu sama bukan penipu? masalahnya ini saya CHATT TEMEN SENDIRI TEMEN SAYA DI SAMPING SAYA MAY KIRIM FOTO, ngotak dikit dong bikin sistem ga jelas stres, benerin tuh sistem apk makin lama makin nyusahin aja kalau kek gitu yang kerja kerja gitu gimana? kalau ngechat orangg kerjaan gimana mau blokir juga, apk oon,",5
511c1e3c-020f-4047-87ea-5ef615ee4c53,Yona Faza,"Is the HD story feature on WhatsApp just a formality? It does look HD when viewed on your own phone, but when viewed on someone else s phone, your story clearly looks compressed and not HD. Please fix this! You have a lot of users, give your best. Thanks!",2
2ed61270-7aec-4ff0-84af-c4776cac402f,Pengguna Google,kenapa selalu gagal pas di dowload,1
ea9afb5d-d04f-419e-a539-f0b4219607f0,Theo Rivaldo,buat stqtus susah,1
06dd7e70-e6cd-4f45-bf17-404a68c35b6a,Desiarisandi Arisandi,apk ini tidak dpat di unduh kenapa yk ?sudah berulang kali syaa donlod tetap tidak bisaa awal nya ke hapuss truss PS sya donlon tidak bisa terus .,1
a4f45f49-ee89-4719-bc40-953adb559981,DODON RUMDHONU,"sekarang kok ga bisa kirim audio ke saluran sih ,",1
30ae1909-2f5b-449e-a2cd-5b6198f2de6e,Mustafa Bilal,Baik,4
93327897-4db7-4180-9ed3-f62c98611e89,pensil patah,sangat membantu dalam proses keseharian,5
8e81a235-faf3-46a5-86ea-68ded04201af,Jesua Wilem Lisnahan,kenapa WA saya belum ada emoji sarangeo,5
07e20765-6afb-4e26-9023-182272cafdaf,fiko Ahmad,Kerennya,4
6f3d3ca8-f885-4764-8337-1172ab25fa2c,Sriani,tambah fitur terjemahan di setiap chat,4
e65c63a0-8e4d-4555-8345-6bb5a52b247b,Berkah Cell,ini nggak bisa kah tidak perlu update habis sudah penyimpanan woiii,3
af5165c7-36ae-4465-92e9-b2e656203ce5,apriyana ayu Puspita,"mohon di beri fitur sorotan, karena momen momen lebih banyak di post whatsapp, agar lebih seruuu",5
a92d66fb-3fca-4acd-844e-6c8e08db1f86,Mad Mad,sangat bagus untuk mengobrol dengan teman,5
b70ca50d-f444-4887-bda2-e224199f86f9,Angga salsa,mantaaappp,5
dd20e7aa-c4b6-4c44-adab-09150b868085,Mustofa Huzein,bagus sekali,5
4fe8fde7-f13b-4d4f-9e0c-ad5ce3ceaedc,Reno Athallah,sebenarnya bagus tapi cuma ada bug begini.mengapa setiap saya mengechat orang secara pribadi tiba tiba ke ban? alasannya gara gara spam padahal saya tidak spam ternyata masih ada bug seperti itu jadi tolong di perbaiki karena saya sudah ke ban 5x gara gara bug ini,3
630573c0-3907-489f-9ed4-3014ae360a58,Aditya Nurwahid,"memang babi, gua sekarang mau buat stiker wa dari aplikasi pihak ketiga aja nggak bisa, malahan aplikasi pihak ketiga tersebut mengatakan anda tidak bisa meng expor ke wa yang tidak resmi",5
b9e4eeaf-9410-4009-8079-aa1b3d6970a4,Mbah Kacong,ok,5
b55c4b1a-b767-491d-8663-df47aabb9b11,Aghisni Najatasilmi,"kenapa ya akunnya kena restrict terus padahal engga melanggar kebijakan, sebulan ini ada loh 4 kali ya allah",1
15a630f6-4299-44e7-86b7-5a10bdfce986,Saber Saj,sangat puas,5
c38feee5-f1d6-4320-8274-08040c3dcab1,Fahmi AKUN PRIBADI,karena nomer WhatsApp ku diblokir padahal aku enggak ngapa ngapain lo,1
3cd09148-7039-4e1f-850b-201fd5f863f1,Boy Adityo,good,5
b3e9c29b-1da9-45a5-a687-bba4b21b0962,putra gaming,"Tanpa Alasan Yang Jelas wa Saya Ke blokir!!!!! Tolong team WhatsApp Atasi Masalah Ini,saya Sudah pakai WhatsApp Sesuai Ketentuan Yang ada Kok Masih saja Di blokir,tolong Lah Di perbaiki Masalah itu Saya sudah 2 kali hari ini Terkena Blokir!!!!!!!",1
b1e52c42-0173-4c92-bd17-a9a7da859db8,Asep Suhaeri,Bagus banget sama,5
64ee8e6e-2e83-46c9-9afe-a6ac356bea3b,Bagus Apriansyah,kalau buat status wa ngeblur trosss,1
b38d5a05-2b31-476d-8b68-00884a763b8f,Nau Fal,ok,5
7d449f03-ec70-4381-be0a-919c81cff44b,Rahman Khanxb xmxhxghf ca,Sure hhk,5
156107c8-7fb3-469d-b521-447f87792133,Marselinus Handul,Terimakasih baik sekali apk nya,5
e0e203a0-d9a5-46f9-b8e8-2cf0cd463d4c,Joden 313,baik,5
3708166e-869e-40dc-80cd-549e452c614c,Jubamen,tolong untuk pihak WhatsApp kenapa no saya ke kenon padahal titak melakukan spam,1
35851d41-2027-4f42-aba5-6eb39a1801f2,Supratman Arihermawan,WA sering kena spam,1
c65e9b38-50c4-4ce3-aa63-40a47ef630c8,Muhammad Rizky,aplikasi ini sangat berguna sekali,5
696d1430-874e-4b72-addb-f4af2d4b311d,Asep Doni,tolong dong ini aplikasi sangat bagus sekali,5
17d7cc1b-3bf0-4d1d-b75e-690b2eb3f990,Lasiem Lasiem,saya kasih bintang lima meskipun kadang sering bermasalah. katanya spam padahal tidak pernah di gunakan untuk apa-apa.,5
4f8b7ac4-b2c7-483c-ae44-25a1186460fe,Dirman Syah,Baik,5
71b57343-4ba4-4157-bf15-44c206183a77,ALL Jumadilolii7,bagus,5
58784b15-04dc-48cd-8965-e6f4511762f7,Alstare,hilangkan fitur sekali lihat anj,1
436572ab-ffd1-4fbb-a3b3-08ac058d6cc0,Boy Keren,"aku bisa ngobrol lewat online dengan keluarga saya, dan teman saya",5
13339596-1562-45d5-a5dc-7a1eb128be45,Rizal Arfan,gbisa bikinn status,1
378e8f77-61b6-4b14-8fac-c75e96bb72eb,Ega Azwan,bagus,4
e4842d40-965a-4f0a-aa76-421bc7c0baca,Tisha Latisha,"apk nyaa udah bagus, bagus bgd.. cuman kenapa sih kalau misalnya ngirim media pesan di saluran ch mesti error, gabisa dihapus pulak.. padahal jaringan bagus, trus kalau ngirim HD mesti ngelag masyaAllah 3",4
3b949e00-b7bf-406e-bfd5-64d4883cb4dd,ramdani ming,kenapa gambar hitam semua mau. screenshot apa foto hitam jelek sekarang,1
7237c1dd-a2c1-41f4-9a7f-abdfba1b3fa1,Putra rafflesia,saya sangat puas sekali,5
ca039705-7b4a-40cd-a365-dc2aa2e83dcb,Pengguna Google,bagus,5
016ceba7-b7c8-4d01-8209-a90a7d677048,shifa,"busuk, tiba ilang cht yg d whtshp",1
5fb602ff-fad9-4607-a9e2-dd3af23e987b,Radika Ulandari,mantap bangets,5
a6d12c3b-01a5-4ec8-bce7-70be4e879b48,Gantareksa,"ga ada chat ataupun notifikasi dari wa, tapi kok ada lencana angka di logo aplikasinya, bingung sendiri jadinya, trus kadang2 pas lagi vc, kameranya mati dan ga bisa dihidupkan lagi, jadi harus vc ulang biar kameranya hidup, sinyal jelek atau bagus kualitas vc nya burik, lebih jelek dari 144p, developer tolong diteliti lagi bug dan permasalahannya",2
59ffae8c-ccb6-441c-9d4d-9126592e3b0e,abikenzie keren,Bagus bNget aplikasih ini aku memberi 5 bintang okeyy terima kasih wattsapp telah hadir di semua hp,5
da51a0de-7074-4860-9029-7fe180ccd126,Ran2112,puass,5
ec60f9bd-b197-4bc9-b041-14cc09f5fd59,Asina Sinaga,sangat menyenangkan,5
75d52fea-ba3e-40bb-b733-9b8889f33709,sense ding,berkerja keras,5
b08ab7e3-1df9-4450-a286-af7fad21e5be,21_7i intan mutia Dewi,sering mental-mental sendiri,3
3cb99518-2cf3-4b95-a02e-56938eeaf2ab,Ainy Musarofah,tolong banget ni Jangan dikit diblokir Wanya saya ngak buat apa diblokir permanen ngak jelas banget,1
1cf23745-05d8-42a5-b041-cfa01e9e8d7d,Supri Suprihatin,apk ini skarang mah susah di tebak kadang bisa di pakek kadang ga bisa harus instal maning lah.,5
10442e27-54ed-4ab3-a374-f52ef3fe66d9,Deni Haryadi,Wa saya mengapa penuh memo terus padahal aplikasi nya dihp cuman wa doang tidak ada adapun sama sekali tapi penuh memori,5
128677fb-62b8-43da-b449-1d9856f83fb0,Emy Sdm,sangat membantu sekali bagus,5
77681273-3eb6-4759-a0ab-72ebef417700,Chris Monde,kok skarang masuknya susah banget skali. masuk akal gak? baru download langsung minta nmr telp..pasang aja blm..??? aneh ...pusing,1
1170ed44-5a08-495b-bf5b-9e2855da99ab,ajeng dewi,yaa gitu lah,5
31a6420f-e475-47b2-8dd3-75f6315fb7c1,Moh. Fajrin,sangat bagus,3
3fbfa718-2072-4612-859d-14d803b7b615,belvina agnia,APA COBA CUMA GANTI NOMOR YG SM BEBERAPA KALI LANGSUNG DI BLOK NAPAAA EMGGG AKU CUMA GITU DOANGG,1
424c0a2c-8811-4901-afa7-f60c1ca9c295,apa ajaa,"kenapa akun saya tiba-tiba diblokir padahal saya tidak melakukan kesalahan apapun. saya sudah meminta tinjauan dan besoknya akun saya kembali pulih, tetapi 5 jam kemudian akun saya kembali diblokir. Setiap hari selalu saja begitu dan sekarang malah akun whatsapp saya sudah diblokir permanen tanpa sebab. Saya juga sudah tidak bisa meminta tinjauan lagi.Di whatsapp messenger atau di whatsapp bisnis semua sama aja.Saya mohon untuk developer perbaiki lagi dong! saya benar-benar merasa terganggu!",1
